cod_distrito,tipo_accidente,estado_meteorológico,coordenada_x_utm,coordenada_y_utm,fecha_month,fecha_day,hora_hour,hora_minute,sexo_Mujer,sexo_Hombre,sexo_Desconocido,tipo_vehiculo_movilidad_urbana_ligera,tipo_vehiculo_vehículos_ligeros_motorizados,tipo_vehiculo_vehículos_personales_y_utilitarios,tipo_vehiculo_transporte_pesado,tipo_vehiculo_remolques,tipo_vehiculo_sin_especificar,rango_edad_0,rango_edad_0-17,rango_edad_18-24,rango_edad_25-34,rango_edad_35-44,rango_edad_45-59,rango_edad_60+,tipo_persona_Conductor,tipo_persona_Pasajero,tipo_persona_Peatón,positiva_alcohol,cod_lesividad
2,0,0,441164.0,4473203.0,8,26,0,40,0,3,0,1,0,2,0,0,0,0,0,0,1,0,2,0,2,1,0,0,2
13,4,0,445255.0,4470960.0,8,26,0,5,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,1,5
11,4,0,437303.0,4471499.0,8,26,1,35,1,2,0,0,0,3,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0
5,6,0,443105.0,4477347.0,8,26,5,50,0,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1
7,4,0,440977.0,4477101.0,8,26,6,30,0,1,3,0,0,4,0,0,0,3,0,0,1,0,0,0,4,0,0,0,1
13,0,0,443523.0,4472448.0,8,25,14,30,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1
6,5,0,440519.0,4478767.0,8,26,6,35,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1
17,8,0,441517.0,4466942.0,8,25,12,50,0,2,2,0,0,4,0,0,0,2,0,1,0,0,1,0,3,1,0,1,0
11,0,0,437588.0,4471309.0,8,26,7,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,1,2,2,1,0,0,2
12,6,0,440447.0,4469506.0,8,26,9,20,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0
2,5,0,439234.0,4472959.0,8,26,10,40,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0
7,2,0,440729.0,4475672.0,8,26,10,50,0,2,1,0,0,1,0,0,2,1,0,0,0,0,1,1,2,0,1,0,1
15,6,0,444802.0,4477841.0,8,26,10,30,0,3,0,0,0,3,0,0,0,0,1,0,0,1,0,1,2,1,0,0,2
14,10,0,443634.0,4473161.0,8,26,11,22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
6,6,0,440622.0,4480243.0,8,26,12,45,2,2,0,0,0,4,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2
4,2,0,443059.0,4475996.0,8,26,12,15,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
15,6,6,445880.0,4475978.0,8,26,13,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
10,0,0,435396.0,4471173.0,8,26,14,10,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
19,3,0,449546.0,4472746.0,8,26,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4
12,7,0,439601.0,4470134.0,8,26,15,40,0,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2
13,7,0,443306.0,4470516.0,8,26,17,45,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0
7,3,0,439517.0,4476319.0,8,26,15,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
11,6,0,437104.0,4468847.0,8,26,17,35,1,4,0,0,0,5,0,0,0,0,0,2,0,2,1,0,2,3,0,0,1
20,6,0,448291.0,4473817.0,8,26,14,15,1,2,0,0,1,2,0,0,0,0,1,0,1,0,1,0,2,1,0,0,3
15,3,0,445010.0,4475902.0,8,26,19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
7,4,0,440698.0,4476738.0,8,26,19,35,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1
1,2,0,440206.0,4474627.0,8,26,19,40,1,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,1,0,6
18,4,0,448673.0,4469522.0,8,26,20,30,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1
12,5,0,441030.0,4469663.0,8,26,19,0,2,4,0,1,0,5,0,0,0,0,2,0,0,1,2,1,2,4,0,0,1
15,2,0,445824.0,4475809.0,8,26,19,36,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1
2,0,0,441011.0,4473005.0,8,26,20,58,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,0,0,1,1
13,6,0,443225.0,4472177.0,8,26,21,29,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2
20,11,0,447388.0,4476246.0,8,26,21,45,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2
1,3,0,439640.0,4474974.0,8,26,0,15,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6
5,0,0,441539.0,4479759.0,8,27,0,50,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
1,3,0,438895.0,4474056.0,8,27,0,44,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
13,8,0,445190.0,4471458.0,8,27,1,45,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
6,6,0,440765.0,4477731.0,8,27,5,30,0,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1
17,7,0,441040.0,4468054.0,8,27,8,15,0,2,0,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,2
13,4,0,446911.0,4471386.0,8,27,8,30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6,7,0,440917.0,4477924.0,8,26,14,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1
3,8,0,443107.0,4473032.0,8,27,8,20,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1
15,0,0,443692.0,4479242.0,8,27,9,20,0,2,0,0,0,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,3
11,4,0,436870.0,4470364.0,8,27,10,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
15,2,0,446022.0,4474727.0,8,27,10,20,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
15,3,0,443823.0,4477945.0,8,27,9,20,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1
9,3,0,438777.0,4475598.0,8,27,11,25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6
1,6,0,440472.0,4474612.0,8,27,10,56,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,1
4,0,0,443864.0,4475820.0,8,27,10,50,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1
11,6,0,436290.0,4469823.0,8,27,12,25,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1
3,0,0,441264.0,4473490.0,8,27,11,50,2,2,0,0,0,1,3,0,0,0,0,0,1,1,1,1,2,2,0,0,2
7,2,0,439755.0,4476050.0,8,27,11,30,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1
20,0,0,447271.0,4474655.0,8,27,10,50,0,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2,0,0,0,2
21,6,0,448428.0,4477961.0,8,27,12,25,2,1,0,0,0,3,0,0,0,0,0,0,1,0,2,0,2,1,0,0,1
2,3,0,438741.0,4473579.0,8,26,22,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5
4,0,0,443001.0,4476570.0,8,27,13,55,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
3,5,0,442710.0,4472976.0,8,27,13,28,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0
13,8,0,445562.0,4471017.0,8,27,13,35,1,2,0,0,0,3,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0
21,4,6,451040.0,4480554.0,8,27,15,15,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8,6,0,439795.0,4481066.0,8,27,15,7,4,2,0,0,1,5,0,0,0,0,0,1,2,2,1,0,2,4,0,0,4
5,0,0,442762.0,4481652.0,8,27,15,25,0,2,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0
5,0,6,443753.0,4478392.0,8,27,15,30,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0
1,4,0,440602.0,4473388.0,8,27,17,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6,7,0,441267.0,4478367.0,8,27,18,0,0,3,0,0,0,3,0,0,0,0,0,1,0,1,1,0,3,0,0,0,3
18,4,0,443869.0,4468497.0,8,27,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
11,4,0,436134.0,4468478.0,8,27,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,4,6,442807.0,4478875.0,8,27,18,17,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3,7,0,441298.0,4473390.0,8,27,19,40,0,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,4
4,3,0,443092.0,4474933.0,8,27,19,30,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
8,4,0,439238.0,4481228.0,8,27,20,45,1,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0
15,4,0,443252.0,4480960.0,8,27,20,25,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
11,0,0,435780.0,4469304.0,8,27,20,50,0,3,0,0,0,2,1,0,0,0,0,1,2,0,0,0,2,1,0,0,1
12,0,0,441099.0,4468170.0,8,27,21,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2
3,6,0,442222.0,4472848.0,8,27,21,56,0,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2
3,3,0,441337.0,4474213.0,8,27,23,38,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6
17,5,0,442158.0,4467612.0,8,27,23,50,4,0,1,0,0,5,0,0,0,1,0,2,0,1,1,0,2,1,2,0,0
16,6,0,446855.0,4483300.0,8,28,1,30,2,2,0,0,0,4,0,0,0,0,2,0,0,2,0,0,2,2,0,0,1
4,6,0,442342.0,4475588.0,8,28,5,15,2,2,0,0,0,3,1,0,0,0,0,2,0,0,1,1,2,2,0,0,2
1,0,0,441087.0,4474091.0,8,27,23,15,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
12,6,6,440935.0,4469718.0,8,28,6,40,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
15,2,0,445033.0,4476036.0,8,27,13,45,1,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2
7,0,0,439760.0,4476839.0,8,28,7,50,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
9,7,0,439138.0,4475614.0,8,28,9,30,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0
4,6,0,443312.0,4475507.0,8,28,8,35,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1
5,7,0,442590.0,4476559.0,8,28,9,15,0,3,0,0,0,1,2,0,0,0,0,0,1,1,1,0,2,1,0,0,0
3,6,0,441545.0,4473123.0,8,28,10,15,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0
2,0,0,440689.0,4472508.0,8,28,9,30,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0
9,7,0,438347.0,4476824.0,8,28,10,50,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
6,2,0,440399.0,4478259.0,8,27,13,20,1,2,0,0,0,0,3,0,0,0,0,0,0,0,1,2,1,0,2,0,1
3,2,0,442811.0,4474230.0,8,28,10,34,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,4
9,4,0,439106.0,4474751.0,8,28,9,45,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15,2,0,445397.0,4476043.0,8,28,10,30,2,1,0,0,0,3,0,0,0,0,0,0,0,0,2,1,1,0,2,0,3
14,2,0,444951.0,4472668.0,8,28,11,25,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,1,1,0,1
10,8,0,436128.0,4471977.0,8,28,10,39,0,2,1,0,0,3,0,0,0,1,0,0,1,0,0,1,3,0,0,0,2
6,6,0,440830.0,4480191.0,8,28,11,30,0,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2
5,0,0,442973.0,4479168.0,8,28,12,40,1,2,0,0,0,3,0,0,0,0,0,1,0,1,0,1,2,1,0,0,1
6,2,0,440442.0,4478254.0,8,28,12,18,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
21,4,0,447845.0,4481515.0,8,28,10,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
10,2,0,435145.0,4471676.0,8,28,12,48,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2
4,0,0,442494.0,4475119.0,8,28,12,51,1,1,1,0,2,0,1,0,0,1,0,0,2,0,0,0,2,1,0,0,2
20,7,0,447189.0,4476166.0,8,28,12,43,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0
10,6,0,437580.0,4473627.0,8,28,14,27,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
17,7,0,439931.0,4466496.0,8,27,21,20,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0
13,6,6,445513.0,4471744.0,8,28,15,35,1,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
17,4,6,441689.0,4465840.0,8,28,15,5,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0
15,0,0,445311.0,4476780.0,8,28,15,0,1,1,1,0,0,2,0,0,1,1,0,0,1,0,1,0,3,0,0,0,0
17,6,0,440199.0,4466414.0,8,28,16,6,1,2,0,0,0,3,0,0,0,0,0,0,1,0,1,1,2,1,0,0,2
13,2,0,443389.0,4472183.0,8,28,16,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1
1,3,0,440467.0,4473899.0,8,28,14,37,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,5
10,6,0,434781.0,4469458.0,8,28,16,0,1,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2
4,6,0,443914.0,4476276.0,8,28,17,10,2,2,0,0,0,3,1,0,0,0,0,0,0,0,1,3,2,2,0,0,1
20,6,0,452161.0,4477316.0,8,28,14,15,0,2,0,0,0,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0
2,9,6,438901.0,4472723.0,8,28,17,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6,0,0,440539.0,4478804.0,8,28,16,40,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,4
6,0,0,440111.0,4479564.0,8,28,18,30,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1
9,6,0,439485.0,4474846.0,8,28,18,25,2,1,0,0,1,2,0,0,0,0,0,0,0,1,2,0,2,1,0,0,2
13,3,0,444275.0,4470788.0,8,28,19,50,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
9,3,0,436048.0,4479866.0,8,28,19,30,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6
11,4,0,439859.0,4477961.0,8,28,18,24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20,7,0,447123.0,4474357.0,8,28,19,50,1,2,0,0,0,2,1,0,0,0,0,1,1,1,0,0,2,1,0,0,0
11,2,0,439209.0,4471178.0,8,28,21,30,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2
13,4,0,444292.0,4472415.0,8,28,22,0,0,0,3,0,0,2,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0
10,0,0,435057.0,4470610.0,8,28,22,19,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0
20,0,0,449259.0,4475717.0,8,29,0,15,1,2,0,0,2,1,0,0,0,0,0,0,0,2,1,0,2,1,0,0,1
6,2,0,440606.0,4478896.0,8,29,0,10,0,1,1,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
4,3,0,443318.0,4475503.0,8,29,0,40,0,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1
13,11,0,444234.0,4472097.0,8,29,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6
13,6,0,443321.0,4471119.0,8,29,1,5,0,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0
20,4,6,447250.0,4474664.0,8,29,2,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10,4,0,435982.0,4472556.0,8,29,3,9,0,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
1,3,3,439075.0,4474054.0,8,29,5,15,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4
10,4,2,434915.0,4468776.0,8,29,5,37,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
13,5,3,446044.0,4470775.0,8,29,6,40,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,3
12,3,3,439629.0,4470589.0,8,29,6,45,0,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,4
12,3,3,441081.0,4468686.0,8,29,7,55,0,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1
13,6,3,443862.0,4471464.0,8,29,7,46,0,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,4
14,3,3,444032.0,4474091.0,8,29,7,25,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
3,8,5,442149.0,4473165.0,8,29,8,26,1,3,0,0,0,3,1,0,0,0,0,0,0,1,3,0,3,1,0,0,0
14,8,3,444085.0,4473032.0,8,29,7,15,1,6,0,0,0,2,5,0,0,0,0,1,1,1,3,1,4,3,0,0,4
3,0,2,441237.0,4474544.0,8,29,9,4,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2
2,0,5,438830.0,4473915.0,8,29,10,5,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
1,3,5,441267.0,4474825.0,8,29,9,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
20,6,3,447322.0,4476456.0,8,29,7,40,1,2,0,0,0,3,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0
14,0,2,444369.0,4472988.0,8,29,7,18,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0
5,6,5,441979.0,4478340.0,8,29,11,5,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,4
5,0,5,442026.0,4477195.0,8,29,12,0,1,2,0,0,0,3,0,0,0,0,0,1,0,1,1,0,2,1,0,0,3
9,4,3,437003.0,4478516.0,8,29,7,55,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
11,7,0,436045.0,4469012.0,8,29,12,5,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2
5,3,5,441394.0,4476977.0,8,29,12,10,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
15,4,0,444413.0,4478727.0,8,29,12,10,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0
11,4,6,437638.0,4470888.0,8,29,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2,6,0,440988.0,4471438.0,8,29,13,30,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0
21,0,0,449527.0,4482067.0,8,28,9,15,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1
5,3,5,441393.0,4476977.0,8,29,12,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2
14,5,0,446573.0,4473528.0,8,29,12,35,0,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,2
15,6,0,444896.0,4477652.0,8,29,13,15,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1
15,0,0,444321.0,4477477.0,8,29,13,15,1,3,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,2
20,4,5,448754.0,4475304.0,8,29,14,10,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0
10,4,3,434741.0,4471526.0,8,29,16,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
15,6,3,443523.0,4479817.0,8,29,15,50,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2
11,5,0,437297.0,4468553.0,8,29,17,5,0,2,1,0,0,3,0,0,0,1,1,0,0,0,1,0,2,1,0,0,0
19,6,3,453553.0,4473232.0,8,29,17,10,0,3,0,0,0,3,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0
9,0,5,437458.0,4475898.0,8,29,14,20,3,4,0,0,0,7,0,0,0,0,0,1,2,2,1,1,4,3,0,0,0
11,7,6,437519.0,4470734.0,8,29,17,45,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0
19,6,0,447968.0,4473050.0,8,29,18,45,1,1,1,0,0,3,0,0,0,1,0,0,1,0,1,0,3,0,0,0,0
11,6,0,436375.0,4469859.0,8,29,19,25,1,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0
6,6,0,441132.0,4479674.0,8,29,19,15,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2
21,4,0,450638.0,4478016.0,8,29,19,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,6,6,441437.0,4475218.0,8,29,18,20,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0
3,8,0,442478.0,4473210.0,8,29,19,15,0,2,1,0,1,1,0,0,1,1,0,0,0,2,0,0,3,0,0,0,0
2,4,0,440883.0,4472108.0,8,29,20,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3
20,3,0,450561.0,4477276.0,8,29,22,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4
15,4,5,444190.0,4477813.0,8,30,1,5,1,0,2,0,0,3,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0
1,0,0,440370.0,4474625.0,8,30,1,20,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0
15,6,5,444355.0,4476188.0,8,29,23,52,1,3,0,0,2,2,0,0,0,0,0,0,2,0,1,1,2,2,0,0,1
2,4,0,442447.0,4472258.0,8,30,0,35,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6,6,5,439842.0,4477965.0,8,30,1,30,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1
9,4,0,439325.0,4474958.0,8,30,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0
12,4,6,439666.0,4469345.0,8,30,0,35,1,1,1,0,0,3,0,0,0,1,0,0,0,1,1,0,2,1,0,0,0
14,10,5,446747.0,4473892.0,8,30,4,10,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
11,3,0,436184.0,4468292.0,8,30,1,50,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5
10,7,0,434379.0,4471699.0,8,30,6,12,0,0,4,0,0,3,0,0,1,4,0,0,0,0,0,0,4,0,0,0,0
4,6,0,442539.0,4474977.0,8,30,10,45,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2
7,6,0,439310.0,4476221.0,8,30,12,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2
9,7,0,438112.0,4480276.0,8,30,13,15,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2,0,0,0,1
11,6,0,439311.0,4471971.0,8,30,8,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
13,0,0,442608.0,4471557.0,8,30,14,30,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,2
18,6,0,446673.0,4469985.0,8,30,14,30,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1
3,0,0,443706.0,4473554.0,8,30,14,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2,0,0,0,1
7,2,0,441040.0,4476022.0,8,30,15,4,1,3,0,0,0,0,4,0,0,0,0,0,1,2,1,0,1,2,1,0,1
2,7,0,442378.0,4471396.0,8,30,15,45,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0
15,0,0,444196.0,4478771.0,8,30,14,20,1,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,4
1,6,0,439567.0,4474091.0,8,30,16,9,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0
11,7,0,439226.0,4472157.0,8,30,15,35,1,4,0,0,0,5,0,0,0,0,2,0,1,2,0,0,2,3,0,0,2
11,6,0,437373.0,4471025.0,8,30,16,30,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
3,7,0,444093.0,4474427.0,8,30,15,30,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,4
9,4,6,437593.0,4477604.0,8,30,16,15,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7,3,0,439945.0,4476975.0,8,30,14,15,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4
11,0,0,436825.0,4470404.0,8,30,17,45,0,3,0,0,0,3,0,0,0,0,0,1,0,1,1,0,2,1,0,0,0
15,6,0,444968.0,4475692.0,8,30,15,45,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1
12,3,0,440950.0,4470540.0,8,30,17,55,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6
7,6,0,439252.0,4475794.0,8,30,16,0,1,2,0,1,0,2,0,0,0,0,0,1,0,0,2,0,2,1,0,0,1
20,7,0,448131.0,4474676.0,8,30,14,25,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0
